cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
2135,2006.0,AFFILIATED COMPUTER SERVICES,ACS,alive,1529.263,5502.437,4427.701,1614.0320000000002,289.85200000000003,636.1080000000001,925.96,925.96,0.0,825.105,358.806,1825.907,1239.936,5353.661,5840.136,3046.219,5353.661,4427.701,0
2135,2007.0,AFFILIATED COMPUTER SERVICES,ACS,alive,1810.534,5982.429,4798.318,2342.272,346.199,624.597,970.796,970.796,0.0,970.872,253.09,1478.031,1270.376,5769.1140000000005,5646.9298,3916.261,5769.1140000000005,4798.318,0
2135,2008.0,AFFILIATED COMPUTER SERVICES,ACS,alive,2103.116,6469.399,5125.201,2357.541,380.571,654.778,1035.349,1035.349,0.0,1085.139,329.01,1660.82,1385.361,6160.55,5202.3304,4161.025,6160.55,5125.201,0
2135,2009.0,AFFILIATED COMPUTER SERVICES,ACS,alive,2415.085,6900.973000000001,5405.735,2041.529,395.034,722.395,1117.429,1117.429,0.0,1485.98,349.94300000000004,1946.919,1434.917,6523.164000000001,4337.2576,4278.840999999999,6523.164000000001,5405.735,0
928064,2001.0,FEATHERLITE INC,FTHR,failed,76.195,97.171,187.105,7.386,2.28,1.5719999999999998,3.852,25.681,66.215,74.554,-8.847000000000001,-5.516,7.756,212.786,6.7311,82.03,212.786,208.93400000000003,1
928064,2002.0,FEATHERLITE INC,FTHR,failed,70.933,92.271,165.153,9.4,2.135,5.591,7.726,28.013,61.459,64.84100000000001,2.695,-2.797,7.246,193.166,18.7555,74.316,193.166,185.44,1
928064,2003.0,FEATHERLITE INC,FTHR,failed,65.97800000000001,86.6,154.22299999999998,18.418,2.536,2.6,5.136,25.751,57.488,47.83,0.705,-2.092,6.816,179.97400000000002,25.186,66.308,179.97400000000002,174.838,1
928064,2004.0,FEATHERLITE INC,FTHR,failed,71.958,92.213,180.33900000000003,15.335,2.339,8.44,10.779000000000002,36.022,63.399,50.127,4.89,2.798,5.278,216.361,37.6636,66.847,216.361,205.582,1
815910,2002.0,METROLOGIC INSTRUMENTS INC,MTLG,alive,39.179,74.252,71.6,14.431,2.785,6.952999999999999,9.738,45.516000000000005,14.039,26.87,1.675,11.728,20.412,117.116,42.1421,44.78100000000001,117.116,107.378,0
815910,2003.0,METROLOGIC INSTRUMENTS INC,MTLG,alive,98.608,139.9,76.119,0.32,3.535,20.215,23.75,61.892,16.972,24.496,13.880999999999998,27.199,27.369,138.011,561.816,32.292,138.011,114.261,0
815910,2004.0,METROLOGIC INSTRUMENTS INC,MTLG,alive,128.102,192.527,91.423,2.015,4.803999999999999,31.689,36.493,86.53200000000001,23.865,44.784,22.68,50.298,35.153,177.955,462.8675,54.511,177.955,141.46200000000002,0
815910,2005.0,METROLOGIC INSTRUMENTS INC,MTLG,alive,158.164,226.182,112.653,0.003,6.985,33.532,40.517,97.8,29.364,65.881,17.813,67.23899999999999,48.462,210.453,429.8832,65.892,210.453,169.93599999999998,0
916230,2006.0,PROTECTION ONE INC,PONE,alive,64.64699999999999,443.953,101.387,391.991,41.667,23.582,65.249,169.165,4.553,69.637,-17.405,-169.67,29.018,270.552,220.704,523.896,270.552,205.303,0
916230,2007.0,PROTECTION ONE INC,PONE,alive,95.665,672.717,140.705,521.18,62.06399999999999,19.704,81.768,207.166,4.551,90.11,-32.24,-202.122,40.211,347.871,300.9002,695.2339999999998,347.871,266.103,0
916230,2008.0,PROTECTION ONE INC,PONE,alive,91.948,639.054,159.73,523.927,64.275,11.203,75.47800000000001,212.291,4.973,93.725,-50.542,-261.303,40.424,372.021,121.0153,719.304,372.021,296.543,0
916230,2009.0,PROTECTION ONE INC,PONE,alive,70.874,571.895,150.268,436.55,50.096,40.285,90.381,217.784,5.067,89.28,17.507,-240.612,33.393,368.052,164.1578,630.9580000000002,368.052,277.671,0
916485,1999.0,TRANS GLOBAL SERVICES INC,TGSI.1,alive,2.662,7.365,32.976,0.0,0.346,-1.4169999999999998,-1.071,3.039,0.0,2.818,-1.853,-5.812,2.518,36.015,1.335,2.818,36.015,37.086,0
916485,2000.0,TRANS GLOBAL SERVICES INC,TGSI.1,alive,2.062,4.794,20.905,0.0,0.344,-1.145,-0.8009999999999999,2.42,0.0,1.96,-1.923,-7.735,1.928,23.325,0.3275,1.96,23.325,24.126,0
916485,2001.0,TRANS GLOBAL SERVICES INC,TGSI.1,alive,2.251,3.898,24.435,0.0,0.5529999999999999,-0.698,-0.145,2.692,0.0,2.616,-1.816,-9.551,2.139,27.127,1.8851,2.616,27.127,27.272,0
916485,2002.0,TRANS GLOBAL SERVICES INC,TGSI.1,alive,1.456,1.551,20.897,0.0,0.046,-1.633,-1.587,1.797,0.0,1.7380000000000002,-3.344,-12.895,1.3730000000000002,22.694000000000003,2.9715,1.7380000000000002,22.694000000000003,24.281,0
927133,2002.0,CYBERGUARD CORP,CGFW,alive,12.605,14.13,5.652,0.0,0.8170000000000001,-0.841,-0.024,16.688,0.442,7.174,-0.608,-81.908,5.152,22.34,52.525,7.174,22.34,22.364,0
927133,2003.0,CYBERGUARD CORP,CGFW,alive,27.908,35.159,7.218999999999999,0.0,1.352,3.5210000000000004,4.873,25.761,0.359,20.488000000000003,4.071000000000001,-80.46300000000001,14.108,32.98,148.7663,20.488000000000003,32.98,28.107,0
927133,2004.0,CYBERGUARD CORP,CGFW,alive,26.958,96.727,12.666,0.0,2.9960000000000004,3.933,6.928999999999999,35.146,2.063,20.407,1.77,-78.812,9.461,47.812,232.7885,30.685,47.812,40.883,0
927133,2005.0,CYBERGUARD CORP,CGFW,alive,39.758,115.405,17.711,0.0,3.234,0.721,3.955,48.387,1.753,30.056,0.7609999999999999,-78.02199999999999,19.456,66.098,184.7825,42.121,66.098,62.143,0
929548,2001.0,ORPHAN MEDICAL INC,ORPH,alive,21.963,22.346,1.423,0.0,0.1689999999999999,-6.318,-6.149,9.851,1.242,3.952,-5.997000000000001,-54.073,1.646,11.274,134.9716,3.952,11.274,17.423,0
929548,2002.0,ORPHAN MEDICAL INC,ORPH,alive,11.983,13.139,1.924,0.078,0.268,-11.656,-11.388,14.206,2.02,5.311,-11.401,-66.388,2.215,16.13,92.048,5.388999999999999,16.13,27.518,0
929548,2003.0,ORPHAN MEDICAL INC,ORPH,alive,28.568,29.322,1.974,0.062,0.441,-18.828,-18.387,13.552,1.696,8.764,10.997,-56.325,2.552,15.526,110.167,8.826,15.526,33.913000000000004,0
929548,2004.0,ORPHAN MEDICAL INC,ORPH,alive,18.168,18.632,2.497,0.043,0.455,-13.233,-12.778,21.271,2.482,7.798999999999999,-13.047,-70.33,2.303,23.768,103.0986,7.842,23.768,36.546,0
924373,2006.0,SPORTS CLUB CO INC,SCYL,alive,12.148,89.48700000000001,43.791,76.648,4.396,0.349,4.745,14.983,0.426,18.87,-4.641,-133.864,1.585,58.774,31.9632,103.498,58.774,54.029,0
924373,2007.0,SPORTS CLUB CO INC,SCYL,alive,12.865,82.794,46.399,77.692,4.541,0.951,5.492000000000001,15.272,0.492,15.576,-6.096,-139.96,1.354,61.67100000000001,27.1102,101.464,61.67100000000001,56.179,0
924373,2008.0,SPORTS CLUB CO INC,SCYL,alive,7.417000000000001,72.71300000000001,44.479,76.218,4.374,2.729,7.103,18.995,0.426,23.856,-4.973,-144.933,0.92,63.474,11.8107,106.928,63.474,56.371,0
924373,2009.0,SPORTS CLUB CO INC,SCYL,alive,4.074,67.148,37.644,74.642,3.986,5.0280000000000005,9.014,16.872,0.327,22.467,-1.122,-146.055,0.726,54.516000000000005,7.6675,102.937,54.516000000000005,45.502,0
875359,2002.0,MICRO LINEAR CORP,MLIN,alive,30.903,39.022,10.167,2.064,2.139,-8.006,-5.867000000000001,18.533,2.212,6.648,-2.8480000000000003,-9.824,2.574,28.7,39.024,8.712,28.7,34.567,0
875359,2003.0,MICRO LINEAR CORP,MLIN,alive,21.552,27.438,9.981,0.0,1.275,-7.888,-6.613,10.715,2.383,7.326,-10.407,-20.253,1.037,20.696,68.6173,7.326,20.696,27.309,0
875359,2004.0,MICRO LINEAR CORP,MLIN,alive,20.438,20.925,8.533999999999999,0.0,0.569,-5.155,-4.586,12.103,1.77,4.103,-4.065,-24.328000000000003,2.878,20.637,61.5326,4.103,20.637,25.223000000000003,0
875359,2005.0,MICRO LINEAR CORP,MLIN,alive,15.999,16.426,8.485,0.0,0.312,-6.516,-6.204,9.586,1.927,3.549,-5.863,-30.187,2.638,18.071,23.382,3.549,18.071,24.275,0
929037,2001.0,EDELBROCK CORP,EDEL,alive,57.79,101.918,66.335,0.563,6.399,7.638,14.037,49.295,22.899,18.209,4.792,64.22800000000001,26.928,115.63,56.3436,21.894,115.63,101.593,0
929037,2002.0,EDELBROCK CORP,EDEL,alive,65.80199999999999,107.562,71.805,0.527,6.269,8.502,14.771,51.774,23.359,19.54,5.36,62.883,31.892,123.579,66.5144,23.385,123.579,108.808,0
929037,2003.0,EDELBROCK CORP,EDEL,alive,65.798,107.4,67.607,0.494,5.8020000000000005,4.341,10.143,47.618,26.398000000000003,16.778,2.97,65.744,26.858,115.225,56.4282,20.362,115.225,105.082,0
929037,2004.0,EDELBROCK CORP,EDEL,alive,72.01,111.284,74.913,0.179,5.937,5.9,11.837,51.067,28.399,16.372,3.494,69.075,27.825,125.98,90.0637,20.535,125.98,114.143,0
929299,2003.0,MICROTEK MEDICAL HLDGS INC,MTMD,alive,64.211,118.299,57.187,8.056000000000001,2.701,6.575,9.276,41.477,33.863,11.691,16.023,-114.014,16.618,98.664,212.89,21.755,98.664,89.38799999999999,0
929299,2004.0,MICROTEK MEDICAL HLDGS INC,MTMD,alive,64.33,131.069,74.811,4.984,3.015,8.224,11.239,51.77,32.823,15.511,9.921,-103.571,19.004,126.581,175.25799999999998,22.426,126.581,115.342,0
929299,2005.0,MICROTEK MEDICAL HLDGS INC,MTMD,alive,71.733,140.75799999999998,79.75,1.249,3.143,10.229,13.372,54.708,31.043000000000003,12.579,14.504,-90.591,20.438,134.458,151.5853,16.692,134.458,121.086,0
929299,2006.0,MICROTEK MEDICAL HLDGS INC,MTMD,alive,77.806,156.166,83.53399999999999,0.721,3.17,12.029000000000002,15.199000000000002,58.043,35.654,18.933,7.915,-81.126,19.722,141.577,198.9684,23.93,141.577,126.378,0
1492691,2002.0,KNIGHT-SWIFT TRPTN HLDGS INC,KNX,alive,91.936,283.84,215.409,12.2,22.887,47.494,70.381,70.381,1.345,27.681,27.935,125.765,41.312,285.79,780.045,84.18299999999998,285.79,215.409,0
1492691,2003.0,KNIGHT-SWIFT TRPTN HLDGS INC,KNX,alive,96.07,321.226,250.554,0.0,30.066,59.449,89.515,89.515,1.336,26.154,35.458,161.606,41.027,340.069,961.5929,81.303,340.069,250.554,0
1492691,2004.0,KNIGHT-SWIFT TRPTN HLDGS INC,KNX,alive,102.517,402.867,322.171,0.0,40.755,79.362,120.117,120.117,2.332,39.19,47.86,208.333,62.12,442.288,1405.292,111.85,442.288,322.171,0
1492691,2005.0,KNIGHT-SWIFT TRPTN HLDGS INC,KNX,alive,120.431,483.827,415.318,0.0,52.603,98.892,151.495,151.495,3.355,54.302,61.714,264.923,80.089,566.813,1775.8562,130.899,566.813,415.318,0
921046,2000.0,OWOSSO CORP,3OWOS,alive,42.746,85.75399999999999,90.764,22.463,7.144,2.137,9.281,26.1,9.026,40.599,-13.672,-17.971,11.973,116.864,10.2393,67.322,116.864,107.583,0
921046,2001.0,OWOSSO CORP,3OWOS,alive,18.93,46.394,40.03,5.52,3.867,-0.754,3.113,14.296,4.815,33.573,-16.291,-35.436,7.757000000000001,54.326,1.9219,45.39100000000001,54.326,51.213,0
921046,2002.0,OWOSSO CORP,3OWOS,alive,8.245,27.97,27.398000000000003,4.593999999999999,3.844,-2.565,1.279,9.503,1.906,13.598,5.198,-31.587,4.03,36.901,3.8438,20.454,36.901,35.622,0
921046,2003.0,OWOSSO CORP,3OWOS,alive,5.617999999999999,18.38,12.942,0.128,1.432,-0.54,0.892,4.773,1.745,15.143,-5.853,-38.81,2.323,17.715,0.3669,16.717,17.715,16.823,0
923149,2001.0,MARISA CHRISTINA,MRSA.,alive,8.665,9.199,23.087,0.0,0.222,0.395,0.617,11.039,1.743,1.2919999999999998,0.6459999999999999,-19.74,3.4560000000000004,34.126,5.3983,1.2919999999999998,34.126,33.509,0
923149,2002.0,MARISA CHRISTINA,MRSA.,alive,11.19,17.167,17.584,0.0,0.149,0.7909999999999999,0.94,9.391,1.843,1.966,7.294,-12.446,3.719,26.975,9.4835,1.966,26.975,26.035,0
923149,2003.0,MARISA CHRISTINA,MRSA.,alive,10.433,16.476,16.127,0.0,0.141,-0.8270000000000001,-0.6859999999999999,7.266,2.6,1.7080000000000002,-0.431,-12.879,1.816,23.393,11.672,1.7080000000000002,23.393,24.079,0
923149,2004.0,MARISA CHRISTINA,MRSA.,alive,8.799,9.116,15.265999999999998,0.0,0.143,-0.578,-0.435,6.766,1.2,1.301,-6.955,-19.832,2.044,22.032,7.5868,1.301,22.032,22.467,0
311046,2001.0,OPTICARE HEALTH SYSTEMS INC,OPT,alive,20.141,59.3,50.096,32.775,3.918,-0.8109999999999999,3.107,62.387,3.0460000000000003,16.686,2.98,-53.711000000000006,7.822999999999999,112.483,1.9223,52.31800000000001,112.483,109.376,0
311046,2002.0,OPTICARE HEALTH SYSTEMS INC,OPT,alive,12.904000000000002,45.105,39.222,18.159,2.032,-0.693,1.339,49.963,2.0,10.668,0.745,-52.966,5.789,89.185,10.9873,29.966,89.185,87.846,0
311046,2003.0,OPTICARE HEALTH SYSTEMS INC,OPT,alive,17.549,45.855,65.28699999999999,1.775,2.073,-4.553999999999999,-2.481,57.693000000000005,5.917999999999999,23.521,-12.353,-65.319,9.474,122.98,23.0934,25.808000000000003,122.98,125.461,0
311046,2004.0,OPTICARE HEALTH SYSTEMS INC,OPT,alive,14.818,39.814,12.45,10.043,0.965,-0.642,0.3229999999999999,44.532,1.851,16.386,-8.34,-73.65899999999999,2.246,56.982,11.0297,27.905,56.982,56.659,0
929428,1999.0,OFFICEMAX INC-OLD,OMX.1,alive,1528.009,2274.978,3574.137,15.125,89.064,109.758,198.822,1268.561,1273.844,1058.889,10.041,358.596,111.734,4842.698,757.9103,1144.909,4842.698,4643.876,0
929428,2000.0,OFFICEMAX INC-OLD,OMX.1,alive,1502.9129999999998,2293.2670000000003,3793.825,1.663,101.526,-56.263000000000005,45.263000000000005,1362.567,1159.089,1099.529,-133.166,222.677,105.666,5156.392,416.5106,1242.437,5156.392,5111.129,0
929428,2001.0,OFFICEMAX INC-OLD,OMX.1,alive,1092.923,1755.007,3450.761,1.53,105.31,-121.475,-16.165,1185.263,884.827,852.888,-309.458,-87.00200000000001,87.51100000000001,4636.024,518.6214,1029.874,4636.024,4652.189,0
929428,2002.0,OFFICEMAX INC-OLD,OMX.1,alive,1182.746,1785.441,3488.711,1.39,90.161,27.134,117.295,1286.852,927.679,826.755,73.72399999999999,-16.322,90.339,4775.563,608.7417,985.732,4775.563,4658.268,0
809246,2001.0,TRANSPORT CORP AMERICA INC,TCAM,alive,36.032,231.396,237.269,74.096,30.039,7.281000000000001,37.32,37.32,1.196,41.337,-0.352,50.17,28.454,274.589,39.622,150.94899999999996,274.589,237.269,0
809246,2002.0,TRANSPORT CORP AMERICA INC,TCAM,alive,38.613,181.875,241.968,47.842,27.474,3.785,31.259,31.259,1.0759999999999998,46.838,-20.35,29.82,30.316,273.22700000000003,35.378,121.653,273.22700000000003,241.968,0
809246,2003.0,TRANSPORT CORP AMERICA INC,TCAM,alive,38.682,165.268,231.246,41.749,25.104,2.509,27.613000000000003,27.613000000000003,0.813,38.715,-1.079,28.741,26.178,258.85900000000004,51.7795,106.567,258.85900000000004,231.246,0
809246,2004.0,TRANSPORT CORP AMERICA INC,TCAM,alive,39.236,161.078,227.97,31.162,23.757,6.681,30.438,30.438,0.8,47.141000000000005,2.037,30.778,25.78,258.408,54.8268,104.807,258.408,227.97,0
853695,2007.0,DRI CORP,TBUSQ,failed,23.297,38.914,38.103,0.0139999999999999,1.208,2.4530000000000003,3.661,19.829,9.603,17.632,0.674,-17.324,12.47,57.932,27.1868,19.0,57.932,54.271,1
853695,2008.0,DRI CORP,TBUSQ,failed,24.607,39.461,45.587,5.149,1.084,4.106,5.19,24.972,10.662,14.763,1.496,-19.886,12.92,70.559,12.499,20.877,70.559,65.369,1
853695,2009.0,DRI CORP,TBUSQ,failed,37.529,54.292,56.32,6.572,1.169,3.842,5.011,25.965,13.042,25.762,1.83,-16.3,20.593000000000004,82.285,19.2259,33.346,82.285,77.274,1
853695,2010.0,DRI CORP,TBUSQ,failed,34.591,53.83,60.208,6.239,1.5530000000000002,0.226,1.779,27.093000000000004,15.134,25.466,-1.845,-16.941,16.064,87.301,13.4965,32.512,87.301,85.522,1
923877,2003.0,ION MEDIA NETWORKS INC,IIONQ,failed,194.376,1283.677,113.432,1336.286,42.983,-9.546,33.437,157.507,0.0,127.244,-76.21300000000001,-1613.126,38.24,270.939,275.0556,1689.455,270.939,237.502,1
923877,2004.0,ION MEDIA NETWORKS INC,IIONQ,failed,189.461,1224.305,120.902,1475.384,43.164,-20.06,23.104,155.72799999999998,0.0,112.039,-187.972,-1858.861,34.846,276.63,95.0227,1810.901,276.63,253.526,1
923877,2005.0,ION MEDIA NETWORKS INC,IIONQ,failed,132.373,1146.256,122.57,1122.213,38.793,-6.431,32.361999999999995,131.606,0.0,626.481,-235.67,-2200.555,19.165,254.176,65.8998,1960.42,254.176,221.814,1
923877,2006.0,ION MEDIA NETWORKS INC,IIONQ,failed,80.866,1056.987,82.18799999999999,1123.272,36.332,40.122,76.454,146.708,0.0,687.034,-173.74400000000003,-2462.22,13.533,228.896,36.676,2039.542,228.896,152.442,1
774695,2001.0,PINNACLE SYSTEMS INC,PCLE,alive,153.914,266.957,128.379,0.0,36.713,-29.728,6.985,124.28,43.149,39.492,-60.548,-65.45100000000001,50.414,252.659,332.0119,46.595,252.659,245.674,0
774695,2002.0,PINNACLE SYSTEMS INC,PCLE,alive,171.543,259.557,107.405,0.0,42.69,-36.119,6.571000000000001,124.386,40.328,49.095,-40.083,-98.458,32.462,231.791,596.9201,53.649,231.791,225.22,0
774695,2003.0,PINNACLE SYSTEMS INC,PCLE,alive,184.662,310.876,145.178,0.158,21.54,13.796,35.336,185.902,38.086,76.735,-21.861,-111.436,55.958,331.08,678.2516,84.719,331.08,295.744,0
774695,2004.0,PINNACLE SYSTEMS INC,PCLE,alive,170.31099999999998,301.744,157.601,0.106,17.282,-18.16,-0.878,177.226,47.162,88.984,-54.193000000000005,-164.868,42.168,334.827,492.1989,91.062,334.827,335.705,0
929757,1999.0,T-NETIX INC,TNTX,alive,18.734,70.542,46.321000000000005,21.555,11.62,-3.5780000000000003,8.042,26.914,0.71,26.886,-10.247,-13.817,16.868,73.235,55.1613,48.441,73.235,65.193,0
929757,2000.0,T-NETIX INC,TNTX,alive,20.346,71.495,63.336000000000006,29.813,12.454,2.045,14.499,39.967,0.764,16.283,-0.368,-15.447,18.268,103.303,27.2848,46.096,103.303,88.804,0
929757,2001.0,T-NETIX INC,TNTX,alive,20.962,63.197,65.044,0.218,13.004,8.782,21.786,52.715,0.705,38.07,-0.5479999999999999,-17.072,18.03,117.759,50.0599,38.288,117.759,95.973,0
929757,2002.0,T-NETIX INC,TNTX,alive,29.624,66.657,72.721,19.091,12.101,6.343,18.444000000000003,47.089,1.4240000000000002,20.506,2.065,-15.424,20.038,119.81,30.2545,39.597,119.81,101.366,0
886432,2006.0,HEALTH FITNESS CORP,FIT.1,alive,14.312,32.318000000000005,45.778,0.0,0.539,3.676,4.215,17.801,0.0,8.52,3.025,-3.96,12.404000000000002,63.57899999999999,50.933,8.52,63.57899999999999,59.364,0
886432,2007.0,HEALTH FITNESS CORP,FIT.1,alive,17.836,35.962,50.128,0.0,0.36,1.86,2.22,19.83,0.57,9.376,0.91,-3.071,14.687,69.958,52.8119,9.484,69.958,67.738,0
886432,2008.0,HEALTH FITNESS CORP,FIT.1,alive,18.597,36.634,52.96,0.0,1.142,4.784,5.926,24.716,0.348,7.899,2.722,-0.377,16.305999999999997,77.676,21.0305,8.651,77.676,71.75,0
886432,2009.0,HEALTH FITNESS CORP,FIT.1,alive,24.198,42.64,53.039,0.0,1.17,5.547000000000001,6.7170000000000005,26.434,0.2339999999999999,8.886000000000001,3.279,2.92,16.756,79.473,78.5072,10.035,79.473,72.756,0
930795,1999.0,CANNONDALE CORP,BIKEQ,alive,104.247,162.379,108.845,55.997,5.782,11.371,17.153,67.97399999999999,33.165,29.353,5.922999999999999,37.269,60.206,176.81900000000002,85.2101,87.369,176.81900000000002,159.666,0
930795,2000.0,CANNONDALE CORP,BIKEQ,alive,105.89,164.907,105.199,63.363,6.901,0.231,7.132000000000001,55.32,40.413,30.434,-2.526,32.825,51.542,160.519,48.8475,94.221,160.519,153.387,0
930795,2001.0,CANNONDALE CORP,BIKEQ,alive,86.449,127.791,102.188,48.434,8.635,-6.944,1.6909999999999998,44.603,37.759,29.875,-20.319000000000003,10.706,43.762,146.791,29.7194,78.736,146.791,145.1,0
930795,2002.0,CANNONDALE CORP,BIKEQ,alive,94.988,130.94,114.654,21.403,7.673999999999999,-12.231,-4.557,42.001000000000005,37.655,74.523,-15.44,-3.797,50.703,156.655,18.0475,96.312,156.655,161.21200000000002,0
930796,2001.0,HAMMONS JOHN Q HOTELS  -CL A,JQH,alive,60.673,881.7239999999999,183.886,774.145,62.174,59.076,121.25,252.772,1.288,83.934,-3.119,-83.539,11.743,436.658,29.187,860.419,436.658,315.408,0
930796,2002.0,HAMMONS JOHN Q HOTELS  -CL A,JQH,alive,52.02,859.972,181.793,792.659,54.202,67.51899999999999,121.721,258.587,1.151,54.472,-2.761,-86.287,9.627,440.38,28.1145,849.575,440.38,318.659,0
930796,2003.0,HAMMONS JOHN Q HOTELS  -CL A,JQH,alive,54.022,822.183,175.56599999999997,773.6489999999999,51.723,66.75399999999999,118.477,255.679,1.067,48.466,-7.061,-93.338,7.688,431.245,35.9762,824.645,431.245,312.768,0
930796,2004.0,HAMMONS JOHN Q HOTELS  -CL A,JQH,alive,91.108,816.4989999999999,171.22799999999998,739.485,49.519,70.131,119.65,259.552,1.091,74.555,-0.645,-94.047,7.792000000000001,430.78,108.9653,817.3689999999998,430.78,311.13,0
922408,2004.0,FIVE STAR PRODUCTS INC,FSPX,alive,39.296,40.475,82.29899999999999,0.0,0.293,3.0610000000000004,3.354,19.683,29.334,35.538000000000004,1.14,-3.107,9.622,101.982,4.5792,35.55699999999999,101.982,98.628,0
922408,2005.0,FIVE STAR PRODUCTS INC,FSPX,alive,34.864000000000004,36.184,88.48700000000001,0.0,0.317,1.2,1.517,17.964000000000002,23.317,31.365,-0.287,-3.2260000000000004,10.594,106.451,2.5913,31.385,106.451,104.934,0
922408,2006.0,FIVE STAR PRODUCTS INC,FSPX,alive,33.439,34.497,90.555,0.0,0.322,2.111,2.4330000000000003,17.533,21.744,29.777,0.285,-3.3110000000000004,10.52,108.088,4.293,29.783,108.088,105.655,0
922408,2007.0,FIVE STAR PRODUCTS INC,FSPX,alive,39.842,41.09,101.886,2.8,0.36,3.723,4.083,21.827,26.965,31.514,1.199,-2.263,11.254,123.713,11.3087,34.314,123.713,119.63,0
929470,1999.0,SPORTS AUTHORITY INC-OLD,TSA.Z,alive,414.351,643.003,1087.351,126.029,46.908,-36.142,10.765999999999998,407.338,347.273,352.249,-160.54399999999998,-135.109,41.265,1494.689,80.5225,526.893,1494.689,1483.9229999999998,0
929470,2000.0,SPORTS AUTHORITY INC-OLD,TSA.Z,alive,433.312,662.547,1057.113,205.1,40.84,30.286,71.126,444.479,393.087,273.112,25.426,-109.683,19.813,1501.592,107.2208,520.23,1501.592,1430.466,0
929470,2001.0,SPORTS AUTHORITY INC-OLD,TSA.Z,alive,411.669,601.1569999999999,987.09,179.333,41.663,23.899,65.562,431.908,358.119,222.931,12.35,-97.333,31.802,1418.9979999999998,262.8406,446.034,1418.9979999999998,1353.436,0
929470,2002.0,SPORTS AUTHORITY INC-OLD,TSA.Z,alive,409.392,609.008,991.288,121.425,38.987,26.339,65.32600000000001,440.39,354.223,227.566,59.669,-37.664,28.873,1431.678,184.3303,392.131,1431.678,1366.352,0
1116734,2006.0,UNITED ENERGY CORP,UNRG,alive,3.2,3.653,0.363,0.0,0.076,-2.44,-2.364,0.449,0.139,0.477,-2.272,-18.698,0.064,0.812,14.5841,0.477,0.812,3.176,0
1116734,2007.0,UNITED ENERGY CORP,UNRG,alive,1.435,1.895,0.457,0.0,0.081,-2.105,-2.024,0.585,0.142,0.526,-2.04,-20.74,0.273,1.042,13.3429,0.526,1.042,3.0660000000000003,0
1116734,2008.0,UNITED ENERGY CORP,UNRG,alive,0.457,0.933,0.552,0.0,0.075,-1.337,-1.262,0.654,0.156,0.482,-1.338,-22.08,0.166,1.206,6.206,0.482,1.206,2.468,0
1116734,2009.0,UNITED ENERGY CORP,UNRG,alive,0.672,1.12,0.649,0.0,0.068,-1.4169999999999998,-1.349,1.123,0.081,1.082,-1.465,-23.546,0.216,1.7719999999999998,6.9309,1.082,1.7719999999999998,3.1210000000000004,0
783209,1999.0,EUROGAS INC,EUGS,alive,4.857,53.969,8.548,0.0,1.81,-13.871,-12.061,-3.574,0.0,26.361,-28.947,-80.33800000000001,3.257,4.974,44.2864,26.361,4.974,17.035,0
783209,2000.0,EUROGAS INC,EUGS,alive,3.389,30.337,28.306,0.0,2.023,-32.736,-30.713,-21.911,0.0,22.897,-52.437,-132.715,2.965,6.395,32.384,25.339,6.395,37.108,0
783209,2001.0,EUROGAS INC,EUGS,alive,3.094,16.11,0.794,0.0,0.026,-2.407,-2.381,-0.705,0.0,12.515,-5.476,-135.995,0.5870000000000001,0.089,30.2549,12.515,0.089,2.47,0
783209,2002.0,EUROGAS INC,EUGS,alive,1.793,9.418,5.999,0.0,0.012,-8.543,-8.531,-5.994,0.0,19.364,-18.552,-153.61,0.098,0.005,11.7746,19.364,0.005,8.536,0
931784,2004.0,CAPTARIS INC,CAPA.,alive,57.333,138.346,23.428,0.0,4.337,-3.662,0.675,54.608,0.992,28.976,0.107,50.536,18.205,78.036,151.9723,32.105,78.036,77.361,0
931784,2005.0,CAPTARIS INC,CAPA.,alive,49.136,131.203,21.525,0.0,7.149,-6.87,0.2789999999999999,64.855,0.534,29.003,-3.979,46.66,18.776,86.38,104.6742,33.424,86.38,86.101,0
931784,2006.0,CAPTARIS INC,CAPA.,alive,46.11,135.94799999999998,22.692,0.0,6.3020000000000005,2.832,9.134,69.294,0.961,32.27,3.981,50.938,21.347,91.986,214.1101,38.121,91.986,82.852,0
931784,2007.0,CAPTARIS INC,CAPA.,alive,76.30199999999999,139.498,24.093000000000004,0.0,5.68,-4.218,1.462,70.736,1.681,38.929,0.2239999999999999,52.676,19.472,94.829,113.953,45.587,94.829,93.367,0
929987,2002.0,GUIDANT CORP,GDT,alive,2303.2,3716.1,682.6,361.7,127.6,998.7,1126.3,2557.0,303.9,865.8,611.8,2011.2,699.3,3239.6,9458.7334,1394.3,3239.6,2113.3,0
929987,2003.0,GUIDANT CORP,GDT,alive,3079.9,4640.1,774.0,698.3,150.7,1056.8,1207.5,2924.8,402.9,1062.4,330.3,2382.9,832.3,3698.8,18600.0542,1926.8,3698.8,2491.3,0
929987,2004.0,GUIDANT CORP,GDT,alive,3707.9,5372.2,779.4,357.2,172.9,1106.3,1279.2,2986.2,353.9,1028.7,524.0,2837.9,845.9,3765.6,23121.8932,1630.1,3765.6,2486.4,0
